"Var1" "Var2" "type"
"10868" "672" "903" "GP"
"10869" "722" "903" "GP"
"10870" "768" "903" "GP"
"10871" "674" "903" "GP"
"10872" "677" "903" "GP"
"10873" "738" "903" "GP"
"10874" "735" "903" "GP"
"10875" "694" "903" "GP"
"10876" "652" "903" "GP"
"10877" "691" "903" "GP"
"10878" "757" "903" "GP"
"10879" "782" "903" "GP"
"10880" "680" "903" "GP"
"10881" "742" "903" "GP"
"10882" "696" "903" "GP"
"10883" "763" "903" "GP"
"10884" "753" "903" "GP"
"10885" "670" "903" "GP"
"10886" "749" "903" "GP"
"10887" "750" "903" "GP"
"10888" "654" "903" "GP"
"10889" "655" "903" "GP"
"10890" "747" "903" "GP"
"10891" "789" "903" "GP"
"10892" "698" "903" "GP"
"10893" "716" "903" "GP"
"10894" "705" "903" "GP"
"10895" "777" "903" "GP"
"10896" "744" "903" "GP"
"10897" "778" "903" "GP"
"10898" "746" "903" "GP"
"10899" "767" "903" "GP"
"10900" "741" "903" "GP"
"10901" "758" "903" "GP"
"10902" "726" "903" "GP"
"10903" "656" "903" "GP"
"10904" "686" "903" "GP"
"10905" "728" "903" "GP"
"10906" "668" "903" "GP"
"10907" "745" "903" "GP"
"10908" "762" "903" "GP"
"10909" "658" "903" "GP"
"10910" "733" "903" "GP"
"10911" "664" "903" "GP"
"10912" "690" "903" "GP"
"10913" "660" "903" "GP"
"10914" "740" "903" "GP"
"10915" "739" "903" "GP"
"10916" "764" "903" "GP"
"10917" "769" "903" "GP"
"10918" "717" "903" "GP"
"10919" "681" "903" "GP"
"10920" "779" "903" "GP"
"10921" "796" "903" "GP"
"10922" "743" "903" "GP"
"10923" "701" "903" "GP"
"10924" "719" "903" "GP"
"10925" "693" "903" "GP"
"10926" "707" "903" "GP"
"10927" "786" "903" "GP"
"10928" "759" "903" "GP"
"10929" "756" "903" "GP"
"10930" "887" "903" "GP"
"10931" "727" "903" "GP"
"10932" "795" "903" "GP"
"10933" "748" "903" "GP"
"10934" "755" "903" "GP"
"10935" "684" "903" "GP"
"10936" "770" "903" "GP"
"10937" "791" "903" "GP"
"10938" "792" "903" "GP"
"10939" "781" "903" "GP"
"10940" "714" "903" "GP"
"10941" "713" "903" "GP"
"10942" "710" "903" "GP"
"10943" "766" "903" "GP"
"10944" "924" "903" "GP"
"10945" "729" "901" "GP"
"10946" "676" "901" "GP"
"10947" "687" "901" "GP"
"10948" "787" "901" "GP"
"10949" "683" "901" "GP"
"10950" "734" "901" "GP"
"10951" "703" "901" "GP"
"10952" "688" "901" "GP"
"10953" "711" "901" "GP"
"10954" "699" "901" "GP"
"10955" "721" "901" "GP"
"10956" "718" "901" "GP"
"10957" "708" "901" "GP"
"10958" "732" "901" "GP"
"10959" "662" "901" "GP"
"10960" "725" "901" "GP"
"10961" "752" "901" "GP"
"10962" "751" "901" "GP"
"10963" "736" "901" "GP"
"10964" "672" "901" "GP"
"10965" "722" "901" "GP"
"10966" "768" "901" "GP"
"10967" "674" "901" "GP"
"10968" "677" "901" "GP"
"10969" "738" "901" "GP"
"10970" "735" "901" "GP"
"10971" "694" "901" "GP"
"10972" "652" "901" "GP"
"10973" "691" "901" "GP"
"10974" "757" "901" "GP"
"10975" "782" "901" "GP"
"10976" "680" "901" "GP"
"10977" "742" "901" "GP"
"10978" "696" "901" "GP"
"10979" "763" "901" "GP"
"10980" "753" "901" "GP"
"10981" "670" "901" "GP"
"10982" "749" "901" "GP"
"10983" "750" "901" "GP"
"10984" "654" "901" "GP"
"10985" "655" "901" "GP"
"10986" "747" "901" "GP"
"10987" "789" "901" "GP"
"10988" "698" "901" "GP"
"10989" "716" "901" "GP"
"10990" "705" "901" "GP"
"10991" "777" "901" "GP"
"10992" "744" "901" "GP"
"10993" "778" "901" "GP"
"10994" "746" "901" "GP"
"10995" "767" "901" "GP"
"10996" "741" "901" "GP"
"10997" "758" "901" "GP"
"10998" "726" "901" "GP"
"10999" "656" "901" "GP"
"11000" "686" "901" "GP"
"11001" "728" "901" "GP"
"11002" "668" "901" "GP"
"11003" "745" "901" "GP"
"11004" "762" "901" "GP"
"11005" "658" "901" "GP"
"11006" "733" "901" "GP"
"11007" "664" "901" "GP"
"11008" "690" "901" "GP"
"11009" "660" "901" "GP"
"11010" "740" "901" "GP"
"11011" "739" "901" "GP"
"11012" "764" "901" "GP"
"11013" "769" "901" "GP"
"11014" "717" "901" "GP"
"11015" "681" "901" "GP"
"11016" "779" "901" "GP"
"11017" "796" "901" "GP"
"11018" "743" "901" "GP"
"11019" "701" "901" "GP"
"11020" "719" "901" "GP"
"11021" "693" "901" "GP"
"11022" "707" "901" "GP"
"11023" "786" "901" "GP"
"11024" "759" "901" "GP"
"11025" "756" "901" "GP"
"11026" "887" "901" "GP"
"11027" "727" "901" "GP"
"11028" "795" "901" "GP"
"11029" "748" "901" "GP"
"11030" "755" "901" "GP"
"11031" "684" "901" "GP"
"11032" "770" "901" "GP"
"11033" "791" "901" "GP"
"11034" "792" "901" "GP"
"11035" "781" "901" "GP"
"11036" "714" "901" "GP"
"11037" "713" "901" "GP"
"11038" "710" "901" "GP"
"11039" "766" "901" "GP"
"11040" "924" "901" "GP"
"11041" "729" "833" "GP"
"11042" "676" "833" "GP"
"11043" "687" "833" "GP"
"11044" "787" "833" "GP"
"11045" "683" "833" "GP"
"11046" "734" "833" "GP"
"11047" "703" "833" "GP"
"11048" "688" "833" "GP"
"11049" "711" "833" "GP"
"11050" "699" "833" "GP"
"11051" "721" "833" "GP"
"11052" "718" "833" "GP"
"11053" "708" "833" "GP"
"11054" "732" "833" "GP"
"11055" "662" "833" "GP"
"11056" "725" "833" "GP"
"11057" "752" "833" "GP"
"11058" "751" "833" "GP"
"11059" "736" "833" "GP"
"11060" "672" "833" "GP"
"11061" "722" "833" "GP"
"11062" "768" "833" "GP"
"11063" "674" "833" "GP"
"11064" "677" "833" "GP"
"11065" "738" "833" "GP"
"11066" "735" "833" "GP"
"11067" "694" "833" "GP"
"11068" "652" "833" "GP"
"11069" "691" "833" "GP"
"11070" "757" "833" "GP"
"11071" "782" "833" "GP"
"11072" "680" "833" "GP"
"11073" "742" "833" "GP"
"11074" "696" "833" "GP"
"11075" "763" "833" "GP"
"11076" "753" "833" "GP"
"11077" "670" "833" "GP"
"11078" "749" "833" "GP"
"11079" "750" "833" "GP"
"11080" "654" "833" "GP"
"11081" "655" "833" "GP"
"11082" "747" "833" "GP"
"11083" "789" "833" "GP"
"11084" "698" "833" "GP"
"11085" "716" "833" "GP"
"11086" "705" "833" "GP"
"11087" "777" "833" "GP"
"11088" "744" "833" "GP"
"11089" "778" "833" "GP"
"11090" "746" "833" "GP"
"11091" "767" "833" "GP"
"11092" "741" "833" "GP"
"11093" "758" "833" "GP"
"11094" "726" "833" "GP"
"11095" "656" "833" "GP"
"11096" "686" "833" "GP"
"11097" "728" "833" "GP"
"11098" "668" "833" "GP"
"11099" "745" "833" "GP"
"11100" "762" "833" "GP"
"11101" "658" "833" "GP"
"11102" "733" "833" "GP"
"11103" "664" "833" "GP"
"11104" "690" "833" "GP"
"11105" "660" "833" "GP"
"11106" "740" "833" "GP"
"11107" "739" "833" "GP"
"11108" "764" "833" "GP"
"11109" "769" "833" "GP"
"11110" "717" "833" "GP"
"11111" "681" "833" "GP"
"11112" "779" "833" "GP"
"11113" "796" "833" "GP"
"11114" "743" "833" "GP"
"11115" "701" "833" "GP"
"11116" "719" "833" "GP"
"11117" "693" "833" "GP"
"11118" "707" "833" "GP"
"11119" "786" "833" "GP"
"11120" "759" "833" "GP"
"11121" "756" "833" "GP"
"11122" "887" "833" "GP"
"11123" "727" "833" "GP"
"11124" "795" "833" "GP"
"11125" "748" "833" "GP"
"11126" "755" "833" "GP"
"11127" "684" "833" "GP"
"11128" "770" "833" "GP"
"11129" "791" "833" "GP"
"11130" "792" "833" "GP"
"11131" "781" "833" "GP"
"11132" "714" "833" "GP"
"11133" "713" "833" "GP"
"11134" "710" "833" "GP"
"11135" "766" "833" "GP"
"11136" "924" "833" "GP"
"11137" "729" "913" "GP"
"11138" "676" "913" "GP"
"11139" "687" "913" "GP"
"11140" "787" "913" "GP"
"11141" "683" "913" "GP"
"11142" "734" "913" "GP"
"11143" "703" "913" "GP"
"11144" "688" "913" "GP"
"11145" "711" "913" "GP"
"11146" "699" "913" "GP"
"11147" "721" "913" "GP"
"11148" "718" "913" "GP"
"11149" "708" "913" "GP"
"11150" "732" "913" "GP"
"11151" "662" "913" "GP"
"11152" "725" "913" "GP"
"11153" "752" "913" "GP"
"11154" "751" "913" "GP"
"11155" "736" "913" "GP"
"11156" "672" "913" "GP"
"11157" "722" "913" "GP"
"11158" "768" "913" "GP"
"11159" "674" "913" "GP"
"11160" "677" "913" "GP"
"11161" "738" "913" "GP"
"11162" "735" "913" "GP"
"11163" "694" "913" "GP"
"11164" "652" "913" "GP"
"11165" "691" "913" "GP"
"11166" "757" "913" "GP"
"11167" "782" "913" "GP"
"11168" "680" "913" "GP"
"11169" "742" "913" "GP"
"11170" "696" "913" "GP"
"11171" "763" "913" "GP"
"11172" "753" "913" "GP"
"11173" "670" "913" "GP"
"11174" "749" "913" "GP"
"11175" "750" "913" "GP"
"11176" "654" "913" "GP"
"11177" "655" "913" "GP"
"11178" "747" "913" "GP"
"11179" "789" "913" "GP"
"11180" "698" "913" "GP"
"11181" "716" "913" "GP"
"11182" "705" "913" "GP"
"11183" "777" "913" "GP"
"11184" "744" "913" "GP"
"11185" "778" "913" "GP"
"11186" "746" "913" "GP"
"11187" "767" "913" "GP"
"11188" "741" "913" "GP"
"11189" "758" "913" "GP"
"11190" "726" "913" "GP"
"11191" "656" "913" "GP"
"11192" "686" "913" "GP"
"11193" "728" "913" "GP"
"11194" "668" "913" "GP"
"11195" "745" "913" "GP"
"11196" "762" "913" "GP"
"11197" "658" "913" "GP"
"11198" "733" "913" "GP"
"11199" "664" "913" "GP"
"11200" "690" "913" "GP"
"11201" "660" "913" "GP"
"11202" "740" "913" "GP"
"11203" "739" "913" "GP"
"11204" "764" "913" "GP"
"11205" "769" "913" "GP"
"11206" "717" "913" "GP"
"11207" "681" "913" "GP"
"11208" "779" "913" "GP"
"11209" "796" "913" "GP"
"11210" "743" "913" "GP"
"11211" "701" "913" "GP"
"11212" "719" "913" "GP"
"11213" "693" "913" "GP"
"11214" "707" "913" "GP"
"11215" "786" "913" "GP"
"11216" "759" "913" "GP"
"11217" "756" "913" "GP"
"11218" "887" "913" "GP"
"11219" "727" "913" "GP"
"11220" "795" "913" "GP"
"11221" "748" "913" "GP"
"11222" "755" "913" "GP"
"11223" "684" "913" "GP"
"11224" "770" "913" "GP"
"11225" "791" "913" "GP"
"11226" "792" "913" "GP"
"11227" "781" "913" "GP"
"11228" "714" "913" "GP"
"11229" "713" "913" "GP"
"11230" "710" "913" "GP"
"11231" "766" "913" "GP"
"11232" "924" "913" "GP"
"11233" "729" "915" "GP"
"11234" "676" "915" "GP"
"11235" "687" "915" "GP"
"11236" "787" "915" "GP"
"11237" "683" "915" "GP"
"11238" "734" "915" "GP"
"11239" "703" "915" "GP"
"11240" "688" "915" "GP"
"11241" "711" "915" "GP"
"11242" "699" "915" "GP"
"11243" "721" "915" "GP"
"11244" "718" "915" "GP"
"11245" "708" "915" "GP"
"11246" "732" "915" "GP"
"11247" "662" "915" "GP"
"11248" "725" "915" "GP"
"11249" "752" "915" "GP"
"11250" "751" "915" "GP"
"11251" "736" "915" "GP"
"11252" "672" "915" "GP"
"11253" "722" "915" "GP"
"11254" "768" "915" "GP"
"11255" "674" "915" "GP"
"11256" "677" "915" "GP"
"11257" "738" "915" "GP"
"11258" "735" "915" "GP"
"11259" "694" "915" "GP"
"11260" "652" "915" "GP"
"11261" "691" "915" "GP"
"11262" "757" "915" "GP"
"11263" "782" "915" "GP"
"11264" "680" "915" "GP"
"11265" "742" "915" "GP"
"11266" "696" "915" "GP"
"11267" "763" "915" "GP"
"11268" "753" "915" "GP"
"11269" "670" "915" "GP"
"11270" "749" "915" "GP"
"11271" "750" "915" "GP"
"11272" "654" "915" "GP"
"11273" "655" "915" "GP"
"11274" "747" "915" "GP"
"11275" "789" "915" "GP"
"11276" "698" "915" "GP"
"11277" "716" "915" "GP"
"11278" "705" "915" "GP"
"11279" "777" "915" "GP"
"11280" "744" "915" "GP"
"11281" "778" "915" "GP"
"11282" "746" "915" "GP"
"11283" "767" "915" "GP"
"11284" "741" "915" "GP"
"11285" "758" "915" "GP"
"11286" "726" "915" "GP"
"11287" "656" "915" "GP"
"11288" "686" "915" "GP"
"11289" "728" "915" "GP"
"11290" "668" "915" "GP"
"11291" "745" "915" "GP"
"11292" "762" "915" "GP"
"11293" "658" "915" "GP"
"11294" "733" "915" "GP"
"11295" "664" "915" "GP"
"11296" "690" "915" "GP"
"11297" "660" "915" "GP"
"11298" "740" "915" "GP"
"11299" "739" "915" "GP"
"11300" "764" "915" "GP"
"11301" "769" "915" "GP"
"11302" "717" "915" "GP"
"11303" "681" "915" "GP"
"11304" "779" "915" "GP"
"11305" "796" "915" "GP"
"11306" "743" "915" "GP"
"11307" "701" "915" "GP"
"11308" "719" "915" "GP"
"11309" "693" "915" "GP"
"11310" "707" "915" "GP"
"11311" "786" "915" "GP"
"11312" "759" "915" "GP"
"11313" "756" "915" "GP"
"11314" "887" "915" "GP"
"11315" "727" "915" "GP"
"11316" "795" "915" "GP"
"11317" "748" "915" "GP"
"11318" "755" "915" "GP"
"11319" "684" "915" "GP"
"11320" "770" "915" "GP"
"11321" "791" "915" "GP"
"11322" "792" "915" "GP"
"11323" "781" "915" "GP"
"11324" "714" "915" "GP"
"11325" "713" "915" "GP"
"11326" "710" "915" "GP"
"11327" "766" "915" "GP"
"11328" "924" "915" "GP"
"11329" "729" "909" "GP"
"11330" "676" "909" "GP"
"11331" "687" "909" "GP"
"11332" "787" "909" "GP"
"11333" "683" "909" "GP"
"11334" "734" "909" "GP"
"11335" "703" "909" "GP"
"11336" "688" "909" "GP"
"11337" "711" "909" "GP"
"11338" "699" "909" "GP"
"11339" "721" "909" "GP"
"11340" "718" "909" "GP"
"11341" "708" "909" "GP"
"11342" "732" "909" "GP"
"11343" "662" "909" "GP"
"11344" "725" "909" "GP"
"11345" "752" "909" "GP"
"11346" "751" "909" "GP"
"11347" "736" "909" "GP"
"11348" "672" "909" "GP"
"11349" "722" "909" "GP"
"11350" "768" "909" "GP"
"11351" "674" "909" "GP"
"11352" "677" "909" "GP"
"11353" "738" "909" "GP"
"11354" "735" "909" "GP"
"11355" "694" "909" "GP"
"11356" "652" "909" "GP"
"11357" "691" "909" "GP"
"11358" "757" "909" "GP"
"11359" "782" "909" "GP"
"11360" "680" "909" "GP"
"11361" "742" "909" "GP"
"11362" "696" "909" "GP"
"11363" "763" "909" "GP"
"11364" "753" "909" "GP"
"11365" "670" "909" "GP"
"11366" "749" "909" "GP"
"11367" "750" "909" "GP"
"11368" "654" "909" "GP"
"11369" "655" "909" "GP"
"11370" "747" "909" "GP"
"11371" "789" "909" "GP"
"11372" "698" "909" "GP"
"11373" "716" "909" "GP"
"11374" "705" "909" "GP"
"11375" "777" "909" "GP"
"11376" "744" "909" "GP"
"11377" "778" "909" "GP"
"11378" "746" "909" "GP"
"11379" "767" "909" "GP"
"11380" "741" "909" "GP"
"11381" "758" "909" "GP"
"11382" "726" "909" "GP"
"11383" "656" "909" "GP"
"11384" "686" "909" "GP"
"11385" "728" "909" "GP"
"11386" "668" "909" "GP"
"11387" "745" "909" "GP"
"11388" "762" "909" "GP"
"11389" "658" "909" "GP"
"11390" "733" "909" "GP"
"11391" "664" "909" "GP"
"11392" "690" "909" "GP"
"11393" "660" "909" "GP"
"11394" "740" "909" "GP"
"11395" "739" "909" "GP"
"11396" "764" "909" "GP"
"11397" "769" "909" "GP"
"11398" "717" "909" "GP"
"11399" "681" "909" "GP"
"11400" "779" "909" "GP"
"11401" "796" "909" "GP"
"11402" "743" "909" "GP"
"11403" "701" "909" "GP"
"11404" "719" "909" "GP"
"11405" "693" "909" "GP"
"11406" "707" "909" "GP"
"11407" "786" "909" "GP"
"11408" "759" "909" "GP"
"11409" "756" "909" "GP"
"11410" "887" "909" "GP"
"11411" "727" "909" "GP"
"11412" "795" "909" "GP"
"11413" "748" "909" "GP"
"11414" "755" "909" "GP"
"11415" "684" "909" "GP"
"11416" "770" "909" "GP"
"11417" "791" "909" "GP"
"11418" "792" "909" "GP"
"11419" "781" "909" "GP"
"11420" "714" "909" "GP"
"11421" "713" "909" "GP"
"11422" "710" "909" "GP"
"11423" "766" "909" "GP"
"11424" "924" "909" "GP"
"11425" "729" "862" "GP"
"11426" "676" "862" "GP"
"11427" "687" "862" "GP"
"11428" "787" "862" "GP"
"11429" "683" "862" "GP"
"11430" "734" "862" "GP"
"11431" "703" "862" "GP"
"11432" "688" "862" "GP"
"11433" "711" "862" "GP"
"11434" "699" "862" "GP"
"11435" "721" "862" "GP"
"11436" "718" "862" "GP"
"11437" "708" "862" "GP"
"11438" "732" "862" "GP"
"11439" "662" "862" "GP"
"11440" "725" "862" "GP"
"11441" "752" "862" "GP"
"11442" "751" "862" "GP"
"11443" "736" "862" "GP"
"11444" "672" "862" "GP"
"11445" "722" "862" "GP"
"11446" "768" "862" "GP"
"11447" "674" "862" "GP"
"11448" "677" "862" "GP"
"11449" "738" "862" "GP"
"11450" "735" "862" "GP"
"11451" "694" "862" "GP"
"11452" "652" "862" "GP"
"11453" "691" "862" "GP"
"11454" "757" "862" "GP"
"11455" "782" "862" "GP"
"11456" "680" "862" "GP"
"11457" "742" "862" "GP"
"11458" "696" "862" "GP"
"11459" "763" "862" "GP"
"11460" "753" "862" "GP"
"11461" "670" "862" "GP"
"11462" "749" "862" "GP"
"11463" "750" "862" "GP"
"11464" "654" "862" "GP"
"11465" "655" "862" "GP"
"11466" "747" "862" "GP"
"11467" "789" "862" "GP"
"11468" "698" "862" "GP"
"11469" "716" "862" "GP"
"11470" "705" "862" "GP"
"11471" "777" "862" "GP"
"11472" "744" "862" "GP"
"11473" "778" "862" "GP"
"11474" "746" "862" "GP"
"11475" "767" "862" "GP"
"11476" "741" "862" "GP"
"11477" "758" "862" "GP"
"11478" "726" "862" "GP"
"11479" "656" "862" "GP"
"11480" "686" "862" "GP"
"11481" "728" "862" "GP"
"11482" "668" "862" "GP"
"11483" "745" "862" "GP"
"11484" "762" "862" "GP"
"11485" "658" "862" "GP"
"11486" "733" "862" "GP"
"11487" "664" "862" "GP"
"11488" "690" "862" "GP"
"11489" "660" "862" "GP"
"11490" "740" "862" "GP"
"11491" "739" "862" "GP"
"11492" "764" "862" "GP"
"11493" "769" "862" "GP"
"11494" "717" "862" "GP"
"11495" "681" "862" "GP"
"11496" "779" "862" "GP"
"11497" "796" "862" "GP"
"11498" "743" "862" "GP"
"11499" "701" "862" "GP"
"11500" "719" "862" "GP"
"11501" "693" "862" "GP"
"11502" "707" "862" "GP"
"11503" "786" "862" "GP"
"11504" "759" "862" "GP"
"11505" "756" "862" "GP"
"11506" "887" "862" "GP"
"11507" "727" "862" "GP"
"11508" "795" "862" "GP"
"11509" "748" "862" "GP"
"11510" "755" "862" "GP"
"11511" "684" "862" "GP"
"11512" "770" "862" "GP"
"11513" "791" "862" "GP"
"11514" "792" "862" "GP"
"11515" "781" "862" "GP"
"11516" "714" "862" "GP"
"11517" "713" "862" "GP"
"11518" "710" "862" "GP"
"11519" "766" "862" "GP"
"11520" "924" "862" "GP"
"11521" "729" "897" "GP"
"11522" "676" "897" "GP"
"11523" "687" "897" "GP"
"11524" "787" "897" "GP"
"11525" "683" "897" "GP"
"11526" "734" "897" "GP"
"11527" "703" "897" "GP"
"11528" "688" "897" "GP"
"11529" "711" "897" "GP"
"11530" "699" "897" "GP"
"11531" "721" "897" "GP"
"11532" "718" "897" "GP"
"11533" "708" "897" "GP"
"11534" "732" "897" "GP"
"11535" "662" "897" "GP"
"11536" "725" "897" "GP"
"11537" "752" "897" "GP"
"11538" "751" "897" "GP"
"11539" "736" "897" "GP"
"11540" "672" "897" "GP"
"11541" "722" "897" "GP"
"11542" "768" "897" "GP"
"11543" "674" "897" "GP"
"11544" "677" "897" "GP"
"11545" "738" "897" "GP"
"11546" "735" "897" "GP"
"11547" "694" "897" "GP"
"11548" "652" "897" "GP"
"11549" "691" "897" "GP"
"11550" "757" "897" "GP"
"11551" "782" "897" "GP"
"11552" "680" "897" "GP"
"11553" "742" "897" "GP"
"11554" "696" "897" "GP"
"11555" "763" "897" "GP"
"11556" "753" "897" "GP"
"11557" "670" "897" "GP"
"11558" "749" "897" "GP"
"11559" "750" "897" "GP"
"11560" "654" "897" "GP"
"11561" "655" "897" "GP"
"11562" "747" "897" "GP"
"11563" "789" "897" "GP"
"11564" "698" "897" "GP"
"11565" "716" "897" "GP"
"11566" "705" "897" "GP"
"11567" "777" "897" "GP"
"11568" "744" "897" "GP"
"11569" "778" "897" "GP"
"11570" "746" "897" "GP"
"11571" "767" "897" "GP"
"11572" "741" "897" "GP"
"11573" "758" "897" "GP"
"11574" "726" "897" "GP"
"11575" "656" "897" "GP"
"11576" "686" "897" "GP"
"11577" "728" "897" "GP"
"11578" "668" "897" "GP"
"11579" "745" "897" "GP"
"11580" "762" "897" "GP"
"11581" "658" "897" "GP"
"11582" "733" "897" "GP"
"11583" "664" "897" "GP"
"11584" "690" "897" "GP"
"11585" "660" "897" "GP"
"11586" "740" "897" "GP"
"11587" "739" "897" "GP"
"11588" "764" "897" "GP"
"11589" "769" "897" "GP"
"11590" "717" "897" "GP"
"11591" "681" "897" "GP"
"11592" "779" "897" "GP"
"11593" "796" "897" "GP"
"11594" "743" "897" "GP"
"11595" "701" "897" "GP"
"11596" "719" "897" "GP"
"11597" "693" "897" "GP"
"11598" "707" "897" "GP"
"11599" "786" "897" "GP"
"11600" "759" "897" "GP"
"11601" "756" "897" "GP"
"11602" "887" "897" "GP"
"11603" "727" "897" "GP"
"11604" "795" "897" "GP"
"11605" "748" "897" "GP"
"11606" "755" "897" "GP"
"11607" "684" "897" "GP"
"11608" "770" "897" "GP"
"11609" "791" "897" "GP"
"11610" "792" "897" "GP"
"11611" "781" "897" "GP"
"11612" "714" "897" "GP"
"11613" "713" "897" "GP"
"11614" "710" "897" "GP"
"11615" "766" "897" "GP"
"11616" "924" "897" "GP"
"11617" "729" "842" "GP"
"11618" "676" "842" "GP"
"11619" "687" "842" "GP"
"11620" "787" "842" "GP"
"11621" "683" "842" "GP"
"11622" "734" "842" "GP"
"11623" "703" "842" "GP"
"11624" "688" "842" "GP"
"11625" "711" "842" "GP"
"11626" "699" "842" "GP"
"11627" "721" "842" "GP"
"11628" "718" "842" "GP"
"11629" "708" "842" "GP"
"11630" "732" "842" "GP"
"11631" "662" "842" "GP"
"11632" "725" "842" "GP"
"11633" "752" "842" "GP"
"11634" "751" "842" "GP"
"11635" "736" "842" "GP"
"11636" "672" "842" "GP"
"11637" "722" "842" "GP"
"11638" "768" "842" "GP"
"11639" "674" "842" "GP"
"11640" "677" "842" "GP"
"11641" "738" "842" "GP"
"11642" "735" "842" "GP"
"11643" "694" "842" "GP"
"11644" "652" "842" "GP"
"11645" "691" "842" "GP"
"11646" "757" "842" "GP"
"11647" "782" "842" "GP"
"11648" "680" "842" "GP"
"11649" "742" "842" "GP"
"11650" "696" "842" "GP"
"11651" "763" "842" "GP"
"11652" "753" "842" "GP"
"11653" "670" "842" "GP"
"11654" "749" "842" "GP"
"11655" "750" "842" "GP"
"11656" "654" "842" "GP"
"11657" "655" "842" "GP"
"11658" "747" "842" "GP"
"11659" "789" "842" "GP"
"11660" "698" "842" "GP"
"11661" "716" "842" "GP"
"11662" "705" "842" "GP"
"11663" "777" "842" "GP"
"11664" "744" "842" "GP"
"11665" "778" "842" "GP"
"11666" "746" "842" "GP"
"11667" "767" "842" "GP"
"11668" "741" "842" "GP"
"11669" "758" "842" "GP"
"11670" "726" "842" "GP"
"11671" "656" "842" "GP"
"11672" "686" "842" "GP"
"11673" "728" "842" "GP"
"11674" "668" "842" "GP"
"11675" "745" "842" "GP"
"11676" "762" "842" "GP"
"11677" "658" "842" "GP"
"11678" "733" "842" "GP"
"11679" "664" "842" "GP"
"11680" "690" "842" "GP"
"11681" "660" "842" "GP"
"11682" "740" "842" "GP"
"11683" "739" "842" "GP"
"11684" "764" "842" "GP"
"11685" "769" "842" "GP"
"11686" "717" "842" "GP"
"11687" "681" "842" "GP"
"11688" "779" "842" "GP"
"11689" "796" "842" "GP"
"11690" "743" "842" "GP"
"11691" "701" "842" "GP"
"11692" "719" "842" "GP"
"11693" "693" "842" "GP"
"11694" "707" "842" "GP"
"11695" "786" "842" "GP"
"11696" "759" "842" "GP"
"11697" "756" "842" "GP"
"11698" "887" "842" "GP"
"11699" "727" "842" "GP"
"11700" "795" "842" "GP"
"11701" "748" "842" "GP"
"11702" "755" "842" "GP"
"11703" "684" "842" "GP"
"11704" "770" "842" "GP"
"11705" "791" "842" "GP"
"11706" "792" "842" "GP"
"11707" "781" "842" "GP"
"11708" "714" "842" "GP"
"11709" "713" "842" "GP"
"11710" "710" "842" "GP"
"11711" "766" "842" "GP"
"11712" "924" "842" "GP"
"11713" "729" "810" "GP"
"11714" "676" "810" "GP"
"11715" "687" "810" "GP"
"11716" "787" "810" "GP"
"11717" "683" "810" "GP"
"11718" "734" "810" "GP"
"11719" "703" "810" "GP"
"11720" "688" "810" "GP"
"11721" "711" "810" "GP"
"11722" "699" "810" "GP"
"11723" "721" "810" "GP"
"11724" "718" "810" "GP"
"11725" "708" "810" "GP"
"11726" "732" "810" "GP"
"11727" "662" "810" "GP"
"11728" "725" "810" "GP"
"11729" "752" "810" "GP"
"11730" "751" "810" "GP"
"11731" "736" "810" "GP"
"11732" "672" "810" "GP"
"11733" "722" "810" "GP"
"11734" "768" "810" "GP"
"11735" "674" "810" "GP"
"11736" "677" "810" "GP"
"11737" "738" "810" "GP"
"11738" "735" "810" "GP"
